,E_b,a,E_grid
123,0.0,0.0,0.0
124,0.0,0.0,2.9865005324916405
125,0.0,0.0,3.274070329389649
126,0.0,0.0,3.6201180788801213
127,0.0,0.0,2.982638411485686
128,0.0,0.0,2.6624876513870372
129,0.0,0.0,6.182214750082483
130,0.0,0.0,6.158142570756172
131,0.0,0.0,7.309972986533132
132,0.0,0.0,4.169606210502651
133,0.0,0.0,0.29032649880487316
134,0.0,0.0,4.116210084694846
135,0.0,0.0,1.6682706791135793
136,0.0,0.0,5.330478425723387
137,0.0,0.0,7.448568016529352
138,0.0,0.0,1.239470709688733
139,0.0,0.0,0.20873073163080935
140,0.0,0.0,5.657010598851344
141,0.0,0.0,1.381830412404012
142,0.0,0.0,1.5060156422322017
143,0.0,0.0,3.408233036317079
144,0.0,0.0,0.0
145,0.0,0.0,2.072931471640211
146,0.0,0.0,1.6269334996995684
147,0.0,0.0,0.4419724555689966
148,0.0,0.0,2.4766878043639458
149,0.0,0.0,2.8192378058275938
150,0.0,0.0,0.0
151,0.0,0.0,6.098094351565589
152,0.57506084351304,0.6389564927922666,0.0
153,0.0,-0.517554759161736,2.4877737640189226
154,0.0,0.0,1.0888526989784704
155,0.24571496995225753,0.27301663328028614,0.0
156,0.24571496995225753,0.0,2.8596346872029756
157,0.0,-0.22114347295703177,5.498241542938787
158,0.0,0.0,3.6605652579681642
159,0.0,0.0,3.489176734187303
160,0.0,0.0,0.05817061355321962
161,0.0,0.0,1.980491058302869
162,0.0,0.0,0.9325190306559628
163,0.0,0.0,0.5989067246610356
164,0.0,0.0,9.862224935307378
165,0.0,0.0,1.7925619456788777
166,0.0,0.0,0.0
167,0.0,0.0,5.39725391769792
168,0.0,0.0,0.17882900169499383
169,0.0,0.0,3.19173994406052
170,0.0,0.0,4.155664189925533
171,0.0,0.0,2.1681359544478838
172,0.0,0.0,1.6182198892287967
173,0.0,0.0,1.4944594724188922
174,0.0,0.0,2.181277980497892
175,0.08363116169999998,0.09292351299999999,0.0
176,0.08363116169999998,0.0,1.260122263787755
177,0.0,-0.07526804552999998,2.605396870100752
178,0.0,0.0,5.595606922708911
179,0.0,0.0,5.148154279858174
180,0.0,0.0,7.968653751420594
181,0.0,0.0,4.6495677441388485
182,0.0,0.0,2.5111399668941723
183,0.0,0.0,5.049313188773922
184,0.0,0.0,0.0
185,0.0,0.0,2.208449779572132
186,0.0,0.0,1.859281442392029
187,0.0,0.0,3.826186849941329
188,0.0,0.0,7.815659594819716
189,0.0,0.0,2.394253162231676
190,0.0,0.0,3.7529967606411425
191,0.0,0.0,1.0668883543778445
192,0.0,0.0,3.7844758842282813
193,0.0,0.0,4.7813360542936465
194,0.0,0.0,5.456561917306285
195,0.0,0.0,3.019581913105072
196,0.0,0.0,8.726979359621103
197,0.0,0.0,7.250116671942552
198,0.0,0.0,4.804524802598751
199,0.0,0.0,6.33159335333208
200,0.0,0.0,4.044806181815633
201,0.0,0.0,9.059443695305982
202,0.0,0.0,5.039817975886082
203,0.0,0.0,4.656027766816615
204,0.0,0.0,5.327337107383372
205,0.0,0.0,8.493058487117837
206,0.0,0.0,5.899058411225222
207,0.0,0.0,5.328123886196152
208,0.0,0.0,5.54150082856979
209,0.0,0.0,4.160745637644074
210,0.0,0.0,4.540559375343376
211,0.0,0.0,14.006653702712732
212,0.0,0.0,2.6853076995638023
213,0.0,0.0,8.42147562464449
214,0.0,0.0,3.146929214034939
215,0.0,0.0,4.570650182443099
216,0.0,0.0,6.193819096372598
217,0.0,0.0,4.01284404361783
218,0.0,0.0,4.696250562516133
219,0.0,0.0,4.252230400381287
220,0.0,0.0,2.6789502843735047
221,0.0,0.0,3.258445953737124
222,0.0,0.0,1.940565158505951
223,0.0,0.0,6.436070930917187
224,0.0,0.0,3.015260882467072
225,0.0,0.0,8.4593352706934
226,1.5127339347,1.680815483,0.0
227,0.0,-1.3614605412299998,7.478085380199304
228,0.0,0.0,3.4661210328441716
229,0.0,0.0,2.05145572432478
230,0.0,0.0,3.881344190397506
231,0.0,0.0,4.57602603540623
232,0.0,0.0,3.7007997593561948
233,0.0,0.0,4.480018516343489
234,0.0,0.0,8.563756750011747
235,0.0,0.0,2.9039902533664534
236,0.0,0.0,3.6240046624139266
237,0.0,0.0,0.7950173775440695
238,0.0,0.0,3.0419940820456133
239,0.0,0.0,0.0
240,0.0,0.0,1.1434194866740717
241,0.0,0.0,6.585175252581702
242,0.0,0.0,3.799431101472609
243,0.0,0.0,2.847841311188096
244,0.0,0.0,3.807843329209992
245,0.0,0.0,5.338509982214971
246,0.0,0.0,3.867176229582241
247,0.0,0.0,5.115644664552171
248,0.0,0.0,3.520789324913987
249,0.0,0.0,0.7452236950365334
250,0.0,0.0,8.423103393577275
251,1.5378120000000002,1.7086800000000002,0.0
252,2.8319405112,1.437920568,0.0
253,2.8319405112,0.0,1.5695266014960103
254,3.2108646699,0.421026843,0.0
255,3.2108646699,0.0,1.538122182341001
256,3.2108646699,0.0,1.7574182072447266
257,3.2108646699,0.0,0.0
258,3.2108646699,0.0,6.93885266906001
259,0.9886424476777775,-2.0,2.049947778146757
260,0.9886424476777775,0.0,1.317104301619025
261,0.9886424476777775,0.0,8.45033444854976
262,0.0,-0.8897782029099996,3.275546846027817
263,0.0,0.0,2.905679350341582
264,0.0,0.0,2.3166316819250956
265,0.0,0.0,5.14314720991743
266,0.0,0.0,0.0
267,0.0,0.0,3.576442144047583
268,0.0,0.0,2.9944994907301146
269,0.0,0.0,0.0
270,0.0,0.0,4.025840363165331
271,0.25906530209297446,0.2878503356588605,0.0
272,0.0,-0.23315877188367698,4.501752689310289
273,0.0,0.0,3.251997441805014
274,0.0,0.0,8.998523739171127
275,0.0,0.0,5.32704888849446
276,0.0,0.0,4.168300910517464
277,0.9697593213,1.077510357,0.0
278,0.9697593213,0.0,1.8482538508998747
279,0.9697593213,0.0,1.0410538333917987
280,0.9697593213,0.0,3.5253206147530864
281,0.0,-0.8727833891699999,6.777902797523696
282,0.0,0.0,4.653155766631372
283,0.0,0.0,3.024737106475721
284,0.0,0.0,9.953303774374637
285,0.0,0.0,13.786717194500902
286,0.0,0.0,7.303433163834497
287,0.0,0.0,3.040053628364753
288,0.0,0.0,2.375115300732712
289,0.0,0.0,4.138171500755323
290,0.0,0.0,5.728801911607272
291,0.0,0.0,1.15839441838297
292,0.0,0.0,1.1447828711709749
293,0.0,0.0,0.4256877531443397
294,0.0,0.0,0.11443769912234147
295,0.20458958130000002,0.227321757,0.0
296,0.0,-0.18413062317,3.6445863492642707
297,0.0,0.0,0.2654054669575865
298,0.0,0.0,8.165737705410972
299,0.0,0.0,3.8905834996809396
300,0.0,0.0,1.0804710213734459
301,0.0,0.0,0.10461203258688423
302,0.0,0.0,3.326402397631773
303,0.0,0.0,5.94418030404373
304,0.0,0.0,1.7057852805739777
305,0.0,0.0,1.4079006644219234
306,0.0,0.0,5.446152229489322
307,0.0,0.0,6.271779888002722
308,0.0,0.0,3.9004850298343787
309,0.0,0.0,6.46886161328141
310,0.0,0.0,3.4359135608291753
311,0.0,0.0,4.956075573549749
312,0.0,0.0,1.6589345580334687
313,0.0,0.0,3.295540322809822
314,0.0,0.0,2.9869623715438336
315,0.0,0.0,0.0
316,0.0,0.0,3.795314457421722
317,0.0,0.0,0.0
318,0.0,0.0,3.1924287087756835
319,0.17500183707282993,0.1944464856364777,0.0
320,0.0,-0.15750165336554692,7.301693417825162
321,0.0,0.0,3.1090870458973128
322,0.0,0.0,5.350664359767547
323,0.0,0.0,5.51871706209049
324,1.3414352868000001,1.4904836520000002,0.0
325,2.1766000293000003,0.927960825,0.0
326,2.1766000293000003,0.0,2.468419166311273
327,2.1766000293000003,0.0,9.451515022372734
328,2.1766000293000003,0.0,3.7120690231546694
329,0.0,-1.95894002637,2.4169244677841815
330,0.0,0.0,8.903265146020416
331,0.0,0.0,4.640205797958741
332,0.0,0.0,4.325367447436892
333,0.0,0.0,7.137949255830673
334,0.0,0.0,3.2789354097941046
335,0.0,0.0,0.0
336,0.0,0.0,3.0461908936047903
337,0.0,0.0,2.455662557702199
338,0.0,0.0,4.141762045237343
339,0.0,0.0,1.6901873306731514
340,0.0,0.0,4.456433546057293
341,0.0,0.0,0.0
342,0.0,0.0,4.9202754713127765
343,0.0,0.0,7.6859691741325635
344,0.0,0.0,5.843675152716916
345,1.0352414591999999,1.150268288,0.0
346,1.0352414591999999,0.0,3.962829104751208
347,2.1183104925,1.203410037,0.0
348,0.0,-1.9064794432499998,0.9548233473109797
349,0.0,0.0,5.6637396562215585
350,0.0,0.0,1.774066399084965
351,0.0,0.0,3.490849333996599
352,0.0,0.0,3.426029310016074
353,0.0,0.0,3.7040057083908438
354,0.0,0.0,2.574617048479115
355,0.0,0.0,4.275054025728846
356,0.0,0.0,0.0
357,0.0,0.0,0.0
358,0.0,0.0,1.5182012261809414
359,0.0,0.0,3.998689061540348
360,0.0,0.0,2.4624024420853305
361,0.0,0.0,5.446780713802062
362,0.0,0.0,0.8946816199246843
363,0.0,0.0,2.025735853069058
364,0.0,0.0,3.1351613895655626
365,0.0,0.0,2.3070051807465877
366,0.0,0.0,3.6736346153537807
367,0.0,0.0,3.3863239199902555
368,0.0,0.0,6.885184003318595
369,0.0,0.0,1.4083822181342165
370,0.0,0.0,3.664228346163648
371,0.0,0.0,1.118234118597771
372,0.0,0.0,4.058543224655722
373,0.5289627363078492,0.587736373675388,0.0
374,0.5289627363078492,0.0,2.783604941206638
375,0.5289627363078492,0.0,1.6499296147002438
376,0.0,-0.4760664626770642,2.621735059365905
377,0.0,0.0,7.760610331109744
378,0.0,0.0,3.1268064023771034
379,0.0,0.0,0.6559405305460486
380,0.0,0.0,3.048266242760426
381,0.0,0.0,3.2237751486042265
382,0.0,0.0,0.0
383,0.0,0.0,3.493187468752864
384,0.0,0.0,1.58754134474525
385,0.0,0.0,1.1525563473257465
386,0.0,0.0,2.551644509633205
387,0.0,0.0,4.231195169160603
388,0.0,0.0,2.452170993028245
389,0.0,0.0,2.660912213715143
390,0.0,0.0,5.070396131638356
391,0.0,0.0,4.438937744727748
392,0.9584665272,1.064962808,0.0
393,0.9584665272,0.0,4.956470337845975
394,0.0,-0.86261987448,1.3818979981617798
395,0.0,0.0,3.371297678081262
396,0.0,0.0,18.517382909729523
397,0.0,0.0,9.450485032183396
398,0.0,0.0,6.912327678422117
399,0.0,0.0,3.207643865381081
400,0.0,0.0,6.043106741596141
401,0.0,0.0,7.79779380456049
402,0.0,0.0,8.154289823038512
403,0.0,0.0,3.4339773318971973
404,0.0,0.0,4.042811191261901
405,0.0,0.0,8.161208931978774
406,0.0,0.0,7.186623338352188
407,0.0,0.0,5.271180971470493
408,0.0,0.0,3.0869925678245975
409,0.0,0.0,2.640800685818766
410,0.0,0.0,3.3101185425431305
411,0.0,0.0,2.746159592140115
412,0.0,0.0,5.523071696407296
413,0.0,0.0,5.878611445061398
414,0.0,0.0,5.300947969582989
415,0.0,0.0,6.026535223138279
416,0.0,0.0,5.303532735403641
417,0.0,0.0,4.8158508173619055
418,0.0,0.0,2.1686720737389678
419,0.0,0.0,3.727241808506181
420,0.0,0.0,9.119597871937941
421,0.0,0.0,4.11204345136067
422,0.07980829407839392,0.08867588230932658,0.0
423,0.07980829407839392,0.0,3.609981341766266
424,0.0,-0.07182746467055452,5.002472943954886
425,0.0,0.0,2.5971657604151432
426,0.0,0.0,5.64926862162921
427,0.0,0.0,11.271249606599707
428,0.0,0.0,7.79682129781057
429,0.0,0.0,2.7819879164676453
430,0.0,0.0,6.090071673526566
431,0.0,0.0,3.9764442029448364
432,0.0,0.0,0.9254154642572803
433,0.0,0.0,3.7012745905056437
434,0.0,0.0,2.6510796582527587
435,0.0,0.0,3.0997713576628443
436,0.0,0.0,0.0
437,0.0,0.0,0.9567155217488168
438,0.0,0.0,4.0140930811245745
439,0.0,0.0,4.4042696863469395
440,0.0,0.0,5.765328645037149
441,0.0,0.0,2.4470306919654963
442,0.0,0.0,6.795762920593452
443,0.0,0.0,6.79835773537973
444,0.0,0.0,1.2413678075516472
445,0.0,0.0,6.251366947107712
446,0.0,0.0,0.9499719634982451
447,0.0,0.0,3.528384121245235
448,0.0,0.0,4.854952114906494
449,0.0,0.0,6.2714772817353035
450,0.0,0.0,4.128120318839615
451,0.0,0.0,8.769989963797412
452,0.0,0.0,4.7799315368769095
453,0.0,0.0,3.662443552845521
454,0.0,0.0,2.389087198434655
455,0.0,0.0,6.259548724111691
456,0.0,0.0,3.303309515098582
457,0.0,0.0,2.3757302738778225
458,0.0,0.0,2.690850775935406
459,0.0,0.0,1.0590558238029684
460,0.0,0.0,2.8035856610445924
461,0.0,0.0,7.821755384075712
462,0.0,0.0,2.121794361518318
463,0.0,0.0,3.7211054594836552
464,0.0,0.0,2.9477511379226997
465,0.0,0.0,4.1661812334483965
466,0.0,0.0,11.417432517899348
467,0.0,0.0,3.768240671788938
468,0.0,0.0,4.391984482515862
469,0.0,0.0,2.59481140716741
470,0.0,0.0,1.2913945792048411
471,0.0,0.0,10.401037112483998
472,0.0,0.0,7.795355603922849
473,0.0,0.0,4.360720446199516
474,0.0,0.0,7.316898546236348
475,0.0,0.0,6.408586333504795
476,0.0,0.0,4.841484985272837
477,0.0,0.0,3.911126286273177
478,0.0,0.0,1.9389095992858167
479,0.0,0.0,4.2007790567216965
480,0.0,0.0,2.6614125163243543
481,0.0,0.0,5.827602265038966
482,0.0,0.0,5.252885889239108
483,0.0,0.0,5.723783061416221
484,0.0,0.0,3.603263367054304
485,0.0,0.0,0.6529616529427145
486,0.0,0.0,7.268170634170985
487,0.0,0.0,5.692586822886588
488,0.030655124002640245,0.03406124889182249,0.0
489,0.030655124002640245,0.0,1.4877105014635894
490,0.0,-0.02758961160237622,7.306408154721143
491,0.889157768604551,0.9879530762272788,0.0
492,0.0,-0.8002419917440958,3.645836231995681
493,0.0,0.0,2.0573883589585495
494,0.0,0.0,4.266607331295944
495,0.0,0.0,8.591855849859401
496,0.0,0.0,3.84906427302039
497,0.0,0.0,2.6587236768613334
498,0.0,0.0,3.5495759057828025
499,0.0,0.0,0.0
500,0.0,0.0,7.175612753653489
501,0.0,0.0,0.15749987929909826
502,0.0,0.0,2.30196854613932
503,0.0,0.0,0.8027676594890929
504,0.0,0.0,3.9774642295171914
505,0.0,0.0,3.5558514456406085
506,0.0,0.0,0.16222779004987475
507,0.0,0.0,3.152725835767044
508,0.0,0.0,1.021933504621649
509,0.0,0.0,0.0
510,0.0,0.0,0.6189272975877419
511,0.7101215667000002,0.7890239630000001,0.0
512,0.7101215667000002,0.0,1.15883956573548
513,0.7101215667000002,0.0,0.1414858547120672
514,2.197590930677984,1.6527437377533154,0.0
515,0.0,-1.9778318376101853,2.8390260702108905
516,0.0,0.0,8.30553366165687
517,1.1354424342344647,1.2616027047049607,0.0
518,1.7635947315344647,0.697946997,0.0
519,1.7635947315344647,0.0,1.2560055558227265
520,1.7635947315344647,0.0,1.7932529787527272
521,1.7635947315344647,0.0,1.6326258398263231
522,1.7635947315344647,0.0,0.0
523,1.7635947315344647,0.0,6.950624600512887
524,0.0,-1.587235258381018,1.5713177330100012
525,0.0,0.0,5.272706825628024
526,0.0,0.0,1.6495902046924844
527,0.0,0.0,7.122526305395986
528,0.0,0.0,2.27786825643199
529,0.0,0.0,0.0
530,0.0,0.0,2.7903142799881007
531,0.0,0.0,3.006793148511796
532,0.0,0.0,3.550713855062217
533,0.0,0.0,0.920270932245633
534,0.0,0.0,2.3280216494470527
535,0.0,0.0,3.867697265701902
536,0.0,0.0,3.5413504811695553
537,0.0,0.0,6.483369743756061
538,0.0,0.0,10.106740949724168
539,0.7286561239831137,0.8096179155367931,0.0
540,0.0,-0.6557905115848023,3.406446141417215
541,0.0,0.0,3.520364935819038
542,0.0,0.0,1.6527605838110084
543,0.0,0.0,6.296248654340479
544,0.0,0.0,11.741474410189317
545,0.0,0.0,5.075793967650563
546,0.0,0.0,6.388142582061583
547,0.0,0.0,2.0929781511605827
548,0.0,0.0,3.153384121687306
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.14148415767241973
552,0.0,0.0,0.0
553,0.0,0.0,3.871375539678138
554,0.0,0.0,2.750535670556567
555,0.0,0.0,1.8294145451143837
556,0.0,0.0,0.8752220419051149
557,0.0,0.0,0.0
558,0.0,0.0,2.0692484534538904
559,0.0,0.0,7.296845438237013
560,0.5106293325000001,0.567365925,0.0
561,0.0,-0.45956639925000003,3.423680435516991
562,0.0,0.0,4.092438989500379
563,0.0,0.0,2.8591386164351986
564,0.0,0.0,1.9554386103725392
565,0.0,0.0,3.6340034386982465
566,0.0,0.0,1.4724435122396922
567,0.0,0.0,7.461609290738006
568,0.0,0.0,5.7313947434178605
569,0.0,0.0,1.067251226997699
570,0.0,0.0,1.3303331871441946
571,0.0,0.0,3.8418807504651933
572,0.0,0.0,4.869145591623113
573,0.0,0.0,6.483296593505238
574,0.0,0.0,4.231253907035807
575,0.0,0.0,0.8659944522575775
576,0.0,0.0,1.0211745758646353
577,0.0,0.0,2.8209571520812617
578,0.0,0.0,3.1015152538334263
579,0.0,0.0,0.0
580,0.0,0.0,2.2045809707472865
581,0.0,0.0,2.8244749307101857
582,0.0,0.0,4.107017914464569
583,0.24738274369063062,0.2748697152118118,0.0
584,0.0,-0.22264446932156753,4.100511819195852
585,0.0,0.0,1.1694468306239292
586,0.37000148295155866,0.41111275883506515,0.0
587,0.6701659136535689,0.33351603411334474,0.0
588,0.0,-0.6031493222882119,2.3949125365073134
589,0.0,0.0,7.047491141436055
590,0.0,0.0,6.0884591476085905
591,0.0,0.0,6.5091351926584755
592,0.0,0.0,8.960083229420464
593,0.0,0.0,4.561687553709291
594,0.0,0.0,9.106326803461547
595,0.0,0.0,8.586520279262206
596,0.0,0.0,10.318223946606986
597,0.0,0.0,5.1269835298637565
598,0.0,0.0,3.0330793665469153
599,0.0,0.0,0.33160297162904095
600,0.0,0.0,4.801050541765169
601,0.0,0.0,1.9843767494032676
602,0.0,0.0,1.770487084847705
603,0.0,0.0,3.3290866933899483
604,0.0,0.0,0.0
605,0.0,0.0,2.671998845031818
606,0.0,0.0,3.8767029728158287
607,0.0,0.0,2.399173431250493
608,0.0,0.0,1.1115924539586608
609,0.0,0.0,0.3730077597451613
610,0.0,0.0,2.079276450004399
611,0.0,0.0,0.6357469571452796
612,0.5159198373870442,0.5732442637633824,0.0
613,0.5159198373870442,0.0,0.24368736243161915
614,0.0,-0.46432785364833973,2.493718691448457
615,0.0,0.0,5.596291491380926
616,0.0,0.0,4.901292348391996
617,0.0,0.0,9.6284981448198
618,0.0,0.0,7.122046594683544
619,0.0,0.0,8.02132229049112
620,0.0,0.0,1.411300300904281
621,0.0,0.0,0.9433439580693603
622,0.0,0.0,0.0
623,0.0,0.0,0.757494024698177
624,0.0,0.0,1.8889328164575123
625,0.0,0.0,2.696363870253796
626,0.0,0.0,0.026515958010253637
627,0.0,0.0,1.3597151131221825
628,0.0,0.0,0.0
629,0.0,0.0,4.807928014212095
630,0.0,0.0,0.2517564064441994
631,0.0,0.0,2.723591538942963
632,0.0,0.0,1.8720598749413666
633,0.0,0.0,0.47362260666354705
634,0.0,0.0,3.1586575037474223
635,0.0,0.0,8.092667702247837
636,0.0,0.0,0.37399748382815945
637,0.5205371742885624,0.5783746380984026,0.0
638,0.5205371742885624,0.0,1.5058892163610138
639,0.5205371742885624,0.0,1.4681747702072496
640,0.5205371742885624,0.0,1.8474101247831953
641,0.0,-0.4684834568597061,9.12836657916411
642,0.0,0.0,1.198222339140551
643,0.0,0.0,4.290906881997371
644,0.0,0.0,4.873423675814204
645,0.0,0.0,0.5484652974407647
646,0.0,0.0,0.0
647,0.0,0.0,1.2686194993308018
648,0.0,0.0,2.7120851020683867
649,0.0,0.0,0.0
650,0.0,0.0,2.346919553349191
651,0.0,0.0,3.0693458171067443
652,0.0,0.0,3.1156546551360975
653,0.0,0.0,0.1502586129640031
654,0.0,0.0,5.568776939866582
655,0.0,0.0,3.3180418575798787
656,0.8474989756495449,0.9416655284994944,0.0
657,0.8474989756495449,0.0,1.9968539867911355
658,2.647498975649545,2.0,-0.19208556300000001
659,2.647498975649545,0.0,1.2388095749224832
660,4.344916345649545,1.8860192999999998,0.0
661,2.2222222222222223,-1.9104247110845902,0.2475688637835649
662,2.2222222222222223,0.0,4.817821407757413
663,0.0,-2.0,5.650016662333868
664,0.0,0.0,6.15135482907657
665,0.0,0.0,2.509415838666681
666,0.0,0.0,1.9672648679246092
667,0.0,0.0,4.104032514191365
668,0.0,0.0,0.0
669,0.0,0.0,2.850108674636701
670,0.0,0.0,3.2218654026350055
671,0.0,0.0,4.389299784946523
672,0.0,0.0,3.9424576441321064
673,0.0,0.0,10.154916475199721
674,0.0,0.0,3.1035653363069633
675,0.0,0.0,4.568999068441729
676,0.0,0.0,3.274736993787423
677,0.0,0.0,6.070336135891233
678,0.05163003,0.0573667,0.0
679,0.05163003,0.0,6.76679434136571
680,0.0,-0.046467026999999994,0.3931610925650077
681,1.0254276648,1.139364072,0.0
682,1.1839308072313455,0.17611460270149482,0.0
683,1.1839308072313455,0.0,1.7771013245953124
684,1.1839308072313455,0.0,5.108552545020598
685,1.1839308072313455,0.0,8.649078524061007
686,1.1839308072313455,0.0,7.8622838728687325
687,1.1839308072313455,0.0,2.30037767531
688,0.0,-1.0655377265082109,1.5780670710142757
689,0.0,0.0,0.0
690,0.0,0.0,4.484688133946795
691,0.0,0.0,8.815483402226027
692,0.0,0.0,4.698654341069351
693,0.0,0.0,0.4558314015826732
694,0.0,0.0,0.541989018859864
695,0.0,0.0,6.992123276617145
696,0.0,0.0,3.02258550948289
697,0.0,0.0,2.080832232897667
698,0.0,0.0,1.8760978158522503
699,0.0,0.0,4.981768234651803
700,0.0,0.0,2.184312894043301
701,0.0,0.0,1.6719361681731242
702,0.0,0.0,0.17662734216403292
703,0.0,0.0,6.629520810178684
704,0.0,0.0,3.7874634189368983
705,0.0,0.0,1.397544911019265
706,0.0,0.0,3.438816491478196
707,0.0,0.0,1.9540662268890798
708,0.0,0.0,0.9840294170923067
709,0.0,0.0,4.324716746661202
710,0.0,0.0,2.4196244471674593
711,0.0,0.0,4.41870428484991
712,0.0,0.0,5.280705804106514
713,0.0,0.0,7.158778641355422
714,0.0,0.0,6.882240093382862
715,0.0,0.0,3.103070730606029
716,0.0,0.0,8.279863958939446
717,0.0,0.0,5.480633301829945
718,0.0,0.0,2.9341558769350593
719,0.0,0.0,0.0
720,0.0,0.0,4.609182327509351
721,0.0,0.0,5.532224116968541
722,0.0,0.0,0.21961211129783287
723,0.0,0.0,6.361865082178167
724,0.0,0.0,3.8291454376245104
725,0.0,0.0,2.419502995859319
726,0.0,0.0,0.1050555696443631
727,0.0,0.0,4.597589848191553
728,0.9459785196052273,1.051087244005808,0.0
729,0.0,-0.8513806676447044,1.5397421129466278
730,0.0,0.0,9.120002581498174
731,0.0,0.0,1.1285628445564675
732,0.0,0.0,3.323111893153319
733,0.7624939138519534,0.8472154598355037,0.0
734,0.0,-0.686244522466758,3.4365643572527116
735,0.0,0.0,2.954601641294988
736,0.0,0.0,2.596012124598534
