,E_b,a,E_grid
223,0.0,0.0,3.5451265920000004
224,0.0,0.0,4.044276648
225,0.0,0.0,6.233191448
226,0.0,0.0,5.304210852
227,0.0,0.0,10.517490537
228,0.0,0.0,3.716892992
229,0.0,0.0,3.435551668
230,0.0,0.0,2.395729248
231,0.0,0.0,3.974569283
232,0.0,0.0,4.94
233,0.0,0.0,4.32
234,0.0,0.0,3.68
235,0.0,0.0,3.16
236,0.0,0.0,3.82
237,0.0,0.0,2.5
238,0.0,0.0,3.62
239,0.0,0.0,2.64
240,0.0,0.0,2.42
241,0.0,0.0,2.58
242,0.0,0.0,2.6
243,0.0,0.0,2.54
244,0.0,0.0,2.62
245,0.0,0.0,2.64
246,0.0,0.0,3.8
247,0.0,0.0,2.367376192
248,0.0,0.0,3.023582528
249,0.0,0.0,2.2212764070000004
250,0.0,0.0,7.1144506320000005
251,0.0,0.0,0.565665707
252,0.0,0.0,1.2215013569999997
253,0.0,0.0,2.650850808
254,0.0,0.0,2.570515425
255,0.0,0.0,2.854565583
256,0.0,0.0,4.0
257,0.0,0.0,1.88
258,0.0,0.0,2.52
259,0.0,0.0,3.78
260,0.0,0.0,2.34
261,0.0,0.0,6.68
262,0.0,0.0,5.48
263,0.0,0.0,1.98
264,0.0,0.0,2.46
265,0.0,0.0,2.74
266,0.0,0.0,2.84
267,0.0,0.0,2.92
268,0.0,0.0,3.66
269,0.0,0.0,2.78
270,0.0,0.0,2.8
271,0.0,0.0,2.599119568
272,0.0,0.0,3.130194048
273,0.0,0.0,3.566729428
274,0.0,0.0,9.316238048
275,0.0,0.0,6.884685
276,0.0,0.0,3.9428893750000005
277,0.0,0.0,3.389861537
278,0.0,0.0,2.312226325
279,0.0,0.0,2.7630715969999997
280,0.0,0.0,3.42
281,0.0,0.0,8.2
282,0.0,0.0,3.82
283,0.0,0.0,5.08
284,0.0,0.0,6.66
285,0.0,0.0,9.58
286,0.0,0.0,8.2
287,0.0,0.0,3.58
288,0.0,0.0,2.3
289,0.0,0.0,2.08
290,0.0,0.0,2.34
291,0.0,0.0,3.88
292,0.0,0.0,2.62
293,0.0,0.0,2.76
294,0.0,0.0,2.56
295,0.0,0.0,2.542324232
296,0.0,0.0,4.160013587
297,0.0,0.0,3.9616827999999997
298,0.0,0.0,7.216171872
299,0.0,0.0,3.310601448
300,0.0,0.0,3.771004832
301,0.0,0.0,2.4615400000000003
302,0.0,0.0,4.722206196999999
303,0.0,0.0,3.343027197
304,0.0,0.0,3.58
305,0.0,0.0,4.58
306,0.0,0.0,5.76
307,0.0,0.0,5.76
308,0.0,0.0,5.46
309,0.0,0.0,3.48
310,0.0,0.0,3.18
311,0.0,0.0,4.22
312,0.0,0.0,3.46
313,0.0,0.0,3.42
314,0.0,0.0,3.36
315,0.0,0.0,3.36
316,0.0,0.0,3.36
317,0.0,0.0,3.42
318,0.0,0.0,3.46
319,0.0,0.0,3.0144775679999998
320,0.0,0.0,4.025648352
321,0.0,0.0,3.496716468
322,0.0,0.0,4.699862228
323,0.0,0.0,4.8424629679999995
324,0.0,0.0,1.568320675
325,0.0,0.0,3.2685517319999997
326,0.0,0.0,3.257761392
327,0.0,0.0,7.771743075
328,0.0,0.0,3.68
329,0.0,0.0,2.96
330,0.0,0.0,7.26
331,0.0,0.0,7.9
332,0.0,0.0,4.04
333,0.0,0.0,3.48
334,0.0,0.0,4.66
335,0.0,0.0,3.58
336,0.0,0.0,3.66
337,0.0,0.0,3.52
338,0.0,0.0,3.42
339,0.0,0.0,3.58
340,0.0,0.0,4.38
341,0.0,0.0,3.78
342,0.0,0.0,3.354382433
343,0.0,0.0,4.604461347
344,0.0,0.0,3.5197289880000002
345,0.0,0.0,2.220258532
346,0.0,0.0,3.978000067
347,0.0,0.0,1.876583253
348,0.0,0.0,2.907461263
349,0.0,0.0,6.1889575919999995
350,0.0,0.0,3.9285594670000004
351,0.0,0.0,3.038036928
352,0.0,0.0,3.4
353,0.0,0.0,2.08
354,0.0,0.0,2.52
355,0.0,0.0,3.92
356,0.0,0.0,3.6
357,0.0,0.0,1.82
358,0.0,0.0,2.4
359,0.0,0.0,3.34
360,0.0,0.0,2.4
361,0.0,0.0,2.34
362,0.0,0.0,2.5
363,0.0,0.0,2.34
364,0.0,0.0,2.44
365,0.0,0.0,2.58
366,0.0,0.0,2.514423133
367,0.0,0.0,4.273505632
368,0.0,0.0,3.508787733
369,0.0,0.0,1.9454017000000001
370,0.0,0.0,1.46824
371,0.0,0.0,1.442616503
372,0.0,0.0,1.523557033
373,0.0,0.0,2.665975432
374,0.0,0.0,2.202038592
375,0.0,0.0,2.7719373249999997
376,0.0,0.0,2.88
377,0.0,0.0,5.62
378,0.0,0.0,5.64
379,0.0,0.0,3.52
380,0.0,0.0,5.24
381,0.0,0.0,2.9
382,0.0,0.0,3.5
383,0.0,0.0,3.48
384,0.0,0.0,4.34
385,0.0,0.0,3.62
386,0.0,0.0,3.46
387,0.0,0.0,3.62
388,0.0,0.0,3.82
389,0.0,0.0,3.72
390,0.0,0.0,5.2220947970000005
391,0.0,0.0,4.824338848
392,0.0,0.0,3.1227922
393,0.0,0.0,5.9623332079999996
394,0.0,0.0,2.1926290749999997
395,0.0,0.0,1.1760145750000002
396,0.0,0.0,14.320627863
397,0.0,0.0,7.789933791999999
398,0.0,0.0,6.437493192
399,0.0,0.0,4.949835952
400,0.0,0.0,5.64
401,0.0,0.0,5.98
402,0.0,0.0,5.32
403,0.0,0.0,4.88
404,0.0,0.0,3.22
405,0.0,0.0,6.12
406,0.0,0.0,3.0
407,0.0,0.0,4.28
408,0.0,0.0,3.7
409,0.0,0.0,3.58
410,0.0,0.0,3.62
411,0.0,0.0,3.68
412,0.0,0.0,3.52
413,0.0,0.0,3.4
414,0.0,0.0,3.548254932
415,0.0,0.0,3.413828583
416,0.0,0.0,5.737097707
417,0.0,0.0,4.1928258
418,0.0,0.0,2.791609408
419,0.0,0.0,2.913164952
420,0.0,0.0,6.100474425
421,0.0,0.0,3.803560032
422,0.0,0.0,3.175131343
423,0.0,0.0,3.7053166880000004
424,0.0,0.0,6.12
425,0.0,0.0,5.26
426,0.0,0.0,7.02
427,0.0,0.0,9.28
428,0.0,0.0,4.54
429,0.0,0.0,4.04
430,0.0,0.0,4.52
431,0.0,0.0,2.18
432,0.0,0.0,3.9
433,0.0,0.0,4.5
434,0.0,0.0,3.5
435,0.0,0.0,3.52
436,0.0,0.0,3.58
437,0.0,0.0,2.34
438,0.0,0.0,2.5628995470000002
439,0.0,0.0,2.3628101999999997
440,0.0,0.0,2.5605604129999997
441,0.0,0.0,3.409282848
442,0.0,0.0,3.633328788
443,0.0,0.0,6.121249368
444,0.0,0.0,4.509691751999999
445,0.0,0.0,5.101260167
446,0.0,0.0,2.183360908
447,0.0,0.0,3.120341367
448,0.0,0.0,5.64
449,0.0,0.0,4.42
450,0.0,0.0,4.1
451,0.0,0.0,9.74
452,0.0,0.0,3.18
453,0.0,0.0,3.42
454,0.0,0.0,3.4
455,0.0,0.0,3.78
456,0.0,0.0,4.08
457,0.0,0.0,3.5
458,0.0,0.0,3.54
459,0.0,0.0,3.7
460,0.0,0.0,3.58
461,0.0,0.0,3.74
462,0.0,0.0,3.5962387280000003
463,0.0,0.0,3.1977824430000004
464,0.0,0.0,4.4813858
465,0.0,0.0,4.658349831999999
466,0.0,0.0,7.6668591070000005
467,0.0,0.0,1.318063008
468,0.0,0.0,5.230925683
469,0.0,0.0,1.6253849919999996
470,0.0,0.0,2.461967972
471,0.0,0.0,11.962115299999999
472,0.0,0.0,9.58
473,0.0,0.0,6.1
474,0.0,0.0,6.62
475,0.0,0.0,5.16
476,0.0,0.0,3.78
477,0.0,0.0,4.14
478,0.0,0.0,4.52
479,0.0,0.0,4.18
480,0.0,0.0,4.34
481,0.0,0.0,3.88
482,0.0,0.0,3.94
483,0.0,0.0,4.02
484,0.0,0.0,4.08
485,0.0,0.0,4.04
486,0.0,0.0,5.142144747000001
487,0.0,0.0,3.113170008
488,0.0,0.0,2.813521075
489,0.0,0.0,0.5113701919999998
490,0.0,0.0,4.331758307
491,0.0,0.0,1.0848875
492,0.0,0.0,1.6086500000000001
493,0.0,0.0,3.302875173
494,0.0,0.0,6.918279925
495,0.0,0.0,6.2230958
496,0.0,0.0,3.64
497,0.0,0.0,4.38
498,0.0,0.0,2.38
499,0.0,0.0,2.7
500,0.0,0.0,4.34
501,0.0,0.0,2.64
502,0.0,0.0,2.64
503,0.0,0.0,2.56
504,0.0,0.0,4.12
505,0.0,0.0,2.84
506,0.0,0.0,2.9
507,0.0,0.0,2.7
508,0.0,0.0,2.76
509,0.0,0.0,2.08
510,0.0,0.0,2.2866819879999998
511,0.0,0.0,2.513377568
512,0.0,0.0,4.1220946750000005
513,0.13168188000000003,0.14631320000000003,0.0
514,0.13168188000000003,0.0,0.3421126670000001
515,0.0,-0.11851369200000002,4.386559108
516,0.0,0.0,9.570617447
517,0.0,0.0,2.207287008
518,0.0,0.0,2.627010943
519,0.0,0.0,3.534142752
520,0.0,0.0,2.08
521,0.0,0.0,2.4
522,0.0,0.0,2.26
523,0.0,0.0,5.56
524,0.0,0.0,7.22
525,0.0,0.0,8.28
526,0.0,0.0,1.82
527,0.0,0.0,3.12
528,0.0,0.0,1.8
529,0.0,0.0,1.72
530,0.0,0.0,1.84
531,0.0,0.0,1.82
532,0.0,0.0,1.82
533,0.0,0.0,1.88
534,0.0,0.0,4.077696528
535,0.0,0.0,3.898822912
536,0.0,0.0,2.601360733
537,0.0,0.0,2.7972500480000004
538,0.0,0.0,6.064621977
539,0.0,0.0,0.41095049699999997
540,0.0,0.0,4.7633757679999995
541,0.0,0.0,3.510766192
542,0.0,0.0,2.103818223
543,0.0,0.0,5.403072268000001
544,0.0,0.0,10.82
545,0.0,0.0,4.6
546,0.0,0.0,3.68
547,0.0,0.0,2.34
548,0.0,0.0,5.14
549,0.0,0.0,1.86
550,0.0,0.0,1.78
551,0.0,0.0,1.98
552,0.0,0.0,2.16
553,0.0,0.0,2.24
554,0.0,0.0,2.08
555,0.0,0.0,2.38
556,0.0,0.0,2.36
557,0.0,0.0,2.28
558,0.0,0.0,3.563304697
559,0.0,0.0,3.165725568
560,0.0,0.0,2.842377192
561,0.0,0.0,3.2325739479999998
562,0.0,0.0,2.27379
563,0.0,0.0,1.778166173
564,0.0,0.0,1.4948332869999996
565,0.0,0.0,1.631589368
566,0.0,0.0,3.412797092
567,0.0,0.0,6.1701802
568,0.0,0.0,2.72
569,0.0,0.0,3.0
570,0.0,0.0,2.92
571,0.0,0.0,3.64
572,0.0,0.0,3.06
573,0.0,0.0,4.06
574,0.0,0.0,3.18
575,0.0,0.0,2.54
576,0.0,0.0,3.62
577,0.0,0.0,2.74
578,0.0,0.0,2.76
579,0.0,0.0,2.6
580,0.0,0.0,2.66
581,0.0,0.0,2.76
582,0.0,0.0,2.592187075
583,0.0,0.0,2.2581752
584,0.0,0.0,3.6166214770000003
585,0.0,0.0,3.6878307999999995
586,0.0,0.0,0.7213241279999996
587,0.0,0.0,1.151853553
588,0.0,0.0,0.48979340799999993
589,0.0,0.0,1.621545653
590,0.0,0.0,6.172624652
591,0.0,0.0,5.8853898000000004
592,0.0,0.0,7.32
593,0.0,0.0,7.68
594,0.0,0.0,8.08
595,0.0,0.0,11.66
596,0.0,0.0,7.74
597,0.0,0.0,3.02
598,0.0,0.0,2.9
599,0.0,0.0,2.86
600,0.0,0.0,2.36
601,0.0,0.0,2.3
602,0.0,0.0,2.32
603,0.0,0.0,2.9
604,0.0,0.0,2.66
605,0.0,0.0,2.54
606,0.0,0.0,2.6834933970000003
607,0.0,0.0,2.879857575
608,0.0,0.0,2.3012763969999996
609,0.0,0.0,3.967598913
610,0.0,0.0,3.433005007
611,0.0,0.0,2.590352117
612,0.0,0.0,0.862310853
613,0.0,0.0,2.2238223570000004
614,0.0,0.0,1.8299402280000001
615,0.0,0.0,3.714631152
616,0.0,0.0,4.76
617,0.0,0.0,8.48
618,0.0,0.0,5.16
619,0.0,0.0,5.58
620,0.0,0.0,1.74
621,0.0,0.0,2.18
622,0.0,0.0,1.54
623,0.0,0.0,1.56
624,0.0,0.0,1.6
625,0.0,0.0,1.6
626,0.0,0.0,1.62
627,0.0,0.0,1.74
628,0.0,0.0,1.76
629,0.0,0.0,2.8
630,0.0,0.0,1.497985128
631,0.0,0.0,2.3712288
632,0.0,0.0,3.526734213
633,0.0,0.0,1.6725355119999998
634,0.0,0.0,5.760878953
635,0.0,0.0,5.033809046999999
636,0.0,0.0,0.20115319199999993
637,0.0,0.0,0.5851223250000002
638,0.0,0.0,4.0283549999999995
639,0.0,0.0,3.060095243
640,0.0,0.0,1.08
641,0.0,0.0,6.66
642,0.0,0.0,4.58
643,0.0,0.0,6.76
644,0.0,0.0,5.96
645,0.0,0.0,2.6
646,0.0,0.0,2.08
647,0.0,0.0,2.12
648,0.0,0.0,2.14
649,0.0,0.0,2.08
650,0.0,0.0,2.9
651,0.0,0.0,2.12
652,0.0,0.0,2.16
653,0.0,0.0,2.04
654,0.0,0.0,2.1064932880000002
655,0.0,0.0,3.511177247
656,0.0,0.0,2.512275328
657,0.0,0.0,2.221347008
658,0.0,0.0,2.347611552
659,0.0,0.0,1.933247693
660,0.0,0.0,1.790976692
661,0.0,0.0,2.266782752
662,0.0,0.0,7.272871827
663,0.0,0.0,6.236777675
664,0.0,0.0,5.54
665,0.0,0.0,2.5
666,0.0,0.0,2.68
667,0.0,0.0,2.62
668,0.0,0.0,3.94
669,0.0,0.0,2.38
670,0.0,0.0,2.7
671,0.0,0.0,3.48
672,0.0,0.0,2.42
673,0.0,0.0,2.8
674,0.0,0.0,2.84
675,0.0,0.0,2.86
676,0.0,0.0,2.8
677,0.0,0.0,2.66
678,0.0,0.0,3.243848977
679,0.0,0.0,2.574700368
680,0.0,0.0,1.0223805919999998
681,0.0,0.0,0.5992931249999998
682,0.0,0.0,0.8264296999999994
683,0.0,0.0,0.2160126999999994
684,0.0,0.0,3.855077325
685,0.0,0.0,8.321552073
686,0.0,0.0,5.3509092
687,0.0,0.0,1.957844992
688,0.0,0.0,2.4
689,0.0,0.0,2.4
690,0.0,0.0,3.06
691,0.0,0.0,6.3
692,0.0,0.0,5.02
693,0.0,0.0,3.68
694,0.0,0.0,2.68
695,0.0,0.0,3.12
696,0.0,0.0,3.7
697,0.0,0.0,2.84
698,0.0,0.0,2.9
699,0.0,0.0,3.0
700,0.0,0.0,2.76
701,0.0,0.0,2.86
702,0.0,0.0,2.6835603769999996
703,0.0,0.0,5.937799133
704,0.0,0.0,1.2878014770000001
705,0.0,0.0,1.2671776920000002
706,0.0,0.0,1.1939238480000003
707,0.0,0.0,1.0104680280000002
708,0.0,0.0,0.4083638329999999
709,0.0,0.0,4.060759375
710,0.0,0.0,2.488740827
711,0.0,0.0,2.466711307
712,0.0,0.0,4.4
713,0.0,0.0,8.42
714,0.0,0.0,6.8
715,0.0,0.0,3.5
716,0.0,0.0,7.62
717,0.0,0.0,5.46
718,0.0,0.0,2.44
719,0.0,0.0,3.06
720,0.0,0.0,4.08
721,0.0,0.0,3.06
722,0.0,0.0,3.0
723,0.0,0.0,3.18
724,0.0,0.0,3.22
725,0.0,0.0,2.8
726,0.0,0.0,3.6989541679999998
727,0.0,0.0,2.352682832
728,0.0,0.0,1.2450747
729,0.0,0.0,3.628887763
730,0.0,0.0,8.450029272
731,0.0,0.0,3.578171117
732,0.0,0.0,5.993688483
733,0.0,0.0,2.2205000000000004
734,0.0,0.0,4.9560222
735,0.0,0.0,2.410709157
736,0.0,0.0,2.36
737,0.0,0.0,3.32
738,0.0,0.0,2.36
739,0.0,0.0,2.7
740,0.0,0.0,3.14
741,0.0,0.0,4.64
742,0.0,0.0,7.1
743,0.0,0.0,3.42
744,0.0,0.0,2.82
745,0.0,0.0,2.7
746,0.0,0.0,2.5
747,0.0,0.0,2.34
748,0.0,0.0,2.96
749,0.0,0.0,2.32
750,0.0,0.0,2.929182823
751,0.0,0.0,2.342871053
752,0.0,0.0,2.2967212000000004
753,0.0,0.0,0.423968632
754,0.0,0.0,0.5078913669999998
755,0.0,0.0,0.4867913519999998
756,0.0,0.0,0.6067284320000002
757,0.0,0.0,1.2008938719999998
758,0.0,0.0,2.9259108
759,0.0,0.0,6.183919202999999
760,0.0,0.0,4.56
761,0.0,0.0,2.96
762,0.0,0.0,6.12
763,0.0,0.0,5.36
764,0.0,0.0,2.34
765,0.0,0.0,1.98
766,0.0,0.0,4.28
767,0.0,0.0,3.66
768,0.0,0.0,3.32
769,0.0,0.0,2.88
770,0.0,0.0,3.08
771,0.0,0.0,3.0
772,0.0,0.0,2.86
773,0.0,0.0,2.8
774,0.0,0.0,4.077938143
775,0.0,0.0,2.008184712
776,0.0,0.0,1.5805793919999997
777,0.0,0.0,6.172787443
778,0.0,0.0,6.140547113
779,0.0,0.0,2.5660074249999996
780,0.0,0.0,5.934754477
781,0.0,0.0,1.9326465570000002
782,0.0,0.0,2.0401963519999997
783,0.0,0.0,5.2897362
784,0.0,0.0,6.18
785,0.0,0.0,4.96
786,0.0,0.0,7.58
787,0.0,0.0,2.5
788,0.0,0.0,2.66
789,0.0,0.0,3.32
790,0.0,0.0,2.64
791,0.0,0.0,3.84
792,0.0,0.0,2.86
793,0.0,0.0,2.86
794,0.0,0.0,2.76
795,0.0,0.0,2.86
796,0.0,0.0,2.8
797,0.0,0.0,2.82
798,0.0,0.0,3.7790370429999998
799,0.0,0.0,4.2424943729999995
800,0.0,0.0,3.0984189370000004
801,0.0,0.0,2.1715893680000002
802,0.0,0.0,3.908229008
803,0.0,0.0,6.3616574969999995
804,0.0,0.0,2.100213032
805,0.0,0.0,0.4639683
806,0.0,0.0,0.6998721629999999
807,0.0,0.0,5.116156963
808,0.0,0.0,5.84
809,0.0,0.0,5.16
810,0.0,0.0,5.52
811,0.0,0.0,2.02
812,0.0,0.0,3.0
813,0.0,0.0,1.68
814,0.0,0.0,3.5
815,0.0,0.0,3.76
816,0.0,0.0,3.22
817,0.0,0.0,2.96
818,0.0,0.0,2.92
819,0.0,0.0,2.88
820,0.0,0.0,2.86
821,0.0,0.0,3.0
822,0.0,0.0,2.2131659519999998
823,0.0,0.0,2.6406840270000003
824,0.0,0.0,0.655750447
825,0.8131459833000001,0.9034955370000001,0.0
826,1.6312614633,0.9090172,0.0
827,2.0041103745,0.414276568,0.0
828,2.9800375713,1.084363552,0.0
829,4.1084219025,1.2537603679999998,0.0
830,4.7068167825,0.6648832,0.0
831,4.444444444444445,-0.23613510424999973,1.87634894775
832,4.444444444444445,0.0,0.34
833,2.2222222222222223,-2.0,0.06000000000000005
834,2.2222222222222223,0.0,4.7
835,2.2222222222222223,0.0,3.28
836,0.0,-2.0,1.2599999999999998
837,0.0,0.0,3.42
838,0.0,0.0,1.06
839,0.0,0.0,0.9
840,0.0,0.0,0.9
841,0.0,0.0,0.96
842,0.0,0.0,1.0
843,0.0,0.0,0.92
844,0.0,0.0,1.0
845,0.0,0.0,3.4
846,0.0,0.0,2.2421388369999997
847,0.0,0.0,1.991677103
848,0.0,0.0,5.141958792
849,0.0,0.0,3.2931650269999997
850,0.0,0.0,0.8624265119999999
851,0.0,0.0,1.6717882719999992
852,0.0,0.0,0.4460343919999996
853,0.0,0.0,2.741896928
854,0.0,0.0,1.010432048
855,0.0,0.0,5.487378432
856,0.0,0.0,4.76
857,0.0,0.0,1.78
858,0.0,0.0,2.7
859,0.0,0.0,3.62
860,0.0,0.0,5.1
861,0.0,0.0,2.8
862,0.0,0.0,2.28
863,0.0,0.0,2.3
864,0.0,0.0,2.28
865,0.0,0.0,2.32
866,0.0,0.0,2.34
867,0.0,0.0,2.5
868,0.0,0.0,2.38
869,0.0,0.0,3.36
870,0.0,0.0,8.120767167999999
871,0.0,0.0,2.6450950879999997
872,0.0,0.0,3.1734033249999998
873,0.0,0.0,2.1662347430000004
874,0.0,0.0,3.2859942720000004
875,0.0,0.0,2.207312113
876,0.0,0.0,1.5400239279999999
877,0.0,0.0,6.466427808
878,0.0,0.0,2.8712277
879,0.0,0.0,3.369408607
880,0.0,0.0,4.42
881,0.0,0.0,7.22
882,0.0,0.0,6.42
883,0.0,0.0,6.26
884,0.0,0.0,10.6
885,0.0,0.0,11.18
886,0.0,0.0,4.08
887,0.0,0.0,4.04
888,0.0,0.0,4.04
889,0.0,0.0,5.04
890,0.0,0.0,4.14
891,0.0,0.0,3.92
892,0.0,0.0,3.46
893,0.0,0.0,3.46
894,0.0,0.0,3.6905540479999996
895,0.0,0.0,3.357926925
896,0.0,0.0,2.5386700729999996
897,0.0,0.0,7.249300271999999
898,0.0,0.0,6.9373406719999995
899,0.0,0.0,4.257381372
900,0.0,0.0,2.4043018930000004
901,0.0,0.0,2.384949693
902,0.0,0.0,1.8281838629999998
903,0.0,0.0,2.5493134480000004
904,0.0,0.0,4.72
